result,version,mode,repo,context,method,resource,path,status,empty,comment
passed,v2,public,private,unauthenticated,GET,repos,/repos/%{repo.slug}/builds/%{build.id},401,,
passed,v2,public,private,with_permission,GET,repos,/repos/%{repo.slug}/key,200,no,
passed,v2,public,private,without_permission,GET,repos,/repos/%{repo.slug}/key,404,,
passed,v2,public,private,invalid_token,GET,repos,/repos/%{repo.slug}/key,403,,
passed,v2,public,private,unauthenticated,GET,repos,/repos/%{repo.slug}/key,401,,
passed,v2,public,private,with_permission,GET,repos,/repos/%{repo.slug}/branches,200,no,
passed,v2,public,private,without_permission,GET,repos,/repos/%{repo.slug}/branches,200,yes,
passed,v2,public,private,invalid_token,GET,repos,/repos/%{repo.slug}/branches,403,,
passed,v2,public,private,unauthenticated,GET,repos,/repos/%{repo.slug}/branches,401,,
passed,v2,public,private,with_permission,GET,repos,/repos/%{repo.id}/branches/master,200,no,
passed,v2,public,private,without_permission,GET,repos,/repos/%{repo.id}/branches/master,404,,
passed,v2,public,private,invalid_token,GET,repos,/repos/%{repo.id}/branches/master,403,,
passed,v2,public,private,unauthenticated,GET,repos,/repos/%{repo.id}/branches/master,401,,
passed,v2,public,public,with_permission,GET,repos,/repos,200,no,
passed,v2,public,public,without_permission,GET,repos,/repos,200,no,
passed,v2,public,public,invalid_token,GET,repos,/repos,403,,
passed,v2,public,public,unauthenticated,GET,repos,/repos,401,,
passed,v2,public,public,with_permission,GET,repos,/repos/%{user.login},200,no,
passed,v2,public,public,without_permission,GET,repos,/repos/%{user.login},200,no,
passed,v2,public,public,invalid_token,GET,repos,/repos/%{user.login},403,,
passed,v2,public,public,unauthenticated,GET,repos,/repos/%{user.login},401,,
passed,v2,public,public,with_permission,GET,repos,/repos/%{repo.id},200,no,
passed,v2,public,public,without_permission,GET,repos,/repos/%{repo.id},200,no,
passed,v2,public,public,invalid_token,GET,repos,/repos/%{repo.id},403,,
passed,v2,public,public,unauthenticated,GET,repos,/repos/%{repo.id},401,,
passed,v2,public,public,with_permission,GET,repos,/repos/%{repo.id}/settings,200,no,
passed,v2,public,public,without_permission,GET,repos,/repos/%{repo.id}/settings,404,,
passed,v2,public,public,invalid_token,GET,repos,/repos/%{repo.id}/settings,403,,
passed,v2,public,public,unauthenticated,GET,repos,/repos/%{repo.id}/settings,401,,
passed,v2,public,public,with_permission,GET,repos,/repos/%{repo.id}/key,200,no,
passed,v2,public,public,without_permission,GET,repos,/repos/%{repo.id}/key,200,no,
passed,v2,public,public,invalid_token,GET,repos,/repos/%{repo.id}/key,403,,
passed,v2,public,public,unauthenticated,GET,repos,/repos/%{repo.id}/key,401,,
passed,v2,public,public,with_permission,GET,repos,/repos/%{repo.id}/branches,200,no,
passed,v2,public,public,without_permission,GET,repos,/repos/%{repo.id}/branches,200,no,
passed,v2,public,public,invalid_token,GET,repos,/repos/%{repo.id}/branches,403,,
passed,v2,public,public,unauthenticated,GET,repos,/repos/%{repo.id}/branches,401,,
passed,v2,public,public,with_permission,GET,repos,/repos/%{repo.id}/branches/master,200,no,
passed,v2,public,public,without_permission,GET,repos,/repos/%{repo.id}/branches/master,200,no,
passed,v2,public,public,invalid_token,GET,repos,/repos/%{repo.id}/branches/master,403,,
passed,v2,public,public,unauthenticated,GET,repos,/repos/%{repo.id}/branches/master,401,,
passed,v2,public,public,with_permission,GET,repos,/repos/%{repo.id}/caches,200,no,
passed,v2,public,public,without_permission,GET,repos,/repos/%{repo.id}/caches,200,yes,
passed,v2,public,public,invalid_token,GET,repos,/repos/%{repo.id}/caches,403,,
passed,v2,public,public,unauthenticated,GET,repos,/repos/%{repo.id}/caches,401,,
passed,v2,public,public,with_permission,GET,repos,/repos/%{repo.slug},200,no,
passed,v2,public,public,without_permission,GET,repos,/repos/%{repo.slug},200,no,
passed,v2,public,public,invalid_token,GET,repos,/repos/%{repo.slug},403,,
passed,v2,public,public,unauthenticated,GET,repos,/repos/%{repo.slug},401,,
passed,v2,public,public,with_permission,GET,repos,/repos/%{repo.slug}/builds,200,no,
passed,v2,public,public,without_permission,GET,repos,/repos/%{repo.slug}/builds,200,no,
passed,v2,public,public,invalid_token,GET,repos,/repos/%{repo.slug}/builds,403,,
passed,v2,public,public,unauthenticated,GET,repos,/repos/%{repo.slug}/builds,401,,
passed,v2,public,public,with_permission,GET,repos,/repos/%{repo.slug}/builds?branches=master,200,no,
passed,v2,public,public,without_permission,GET,repos,/repos/%{repo.slug}/builds?branches=master,200,no,
passed,v2,public,public,invalid_token,GET,repos,/repos/%{repo.slug}/builds?branches=master,403,,
passed,v2,public,public,unauthenticated,GET,repos,/repos/%{repo.slug}/builds?branches=master,401,,
passed,v2,public,public,with_permission,GET,repos,/repos/%{repo.slug}/builds?branches=,200,no,
passed,v2,public,public,without_permission,GET,repos,/repos/%{repo.slug}/builds?branches=,200,no,
passed,v2,public,public,invalid_token,GET,repos,/repos/%{repo.slug}/builds?branches=,403,,
passed,v2,public,public,unauthenticated,GET,repos,/repos/%{repo.slug}/builds?branches=,401,,
passed,v2,public,public,with_permission,GET,repos,/repos/%{repo.slug}/builds/%{build.id},200,no,
passed,v2,public,public,without_permission,GET,repos,/repos/%{repo.slug}/builds/%{build.id},200,no,
passed,v2,public,public,invalid_token,GET,repos,/repos/%{repo.slug}/builds/%{build.id},403,,
passed,v2,public,public,unauthenticated,GET,repos,/repos/%{repo.slug}/builds/%{build.id},401,,
passed,v2,public,public,with_permission,GET,repos,/repos/%{repo.slug}/key,200,no,
passed,v2,public,public,without_permission,GET,repos,/repos/%{repo.slug}/key,200,no,
passed,v2,public,public,invalid_token,GET,repos,/repos/%{repo.slug}/key,403,,
passed,v2,public,public,unauthenticated,GET,repos,/repos/%{repo.slug}/key,401,,
passed,v2,public,public,with_permission,GET,repos,/repos/%{repo.slug}/branches,200,no,
passed,v2,public,public,without_permission,GET,repos,/repos/%{repo.slug}/branches,200,no,
passed,v2,public,public,invalid_token,GET,repos,/repos/%{repo.slug}/branches,403,,
passed,v2,public,public,unauthenticated,GET,repos,/repos/%{repo.slug}/branches,401,,
passed,v2,public,public,with_permission,GET,repos,/repos/%{repo.id}/branches/master,200,no,
passed,v2,public,public,without_permission,GET,repos,/repos/%{repo.id}/branches/master,200,no,
passed,v2,public,public,invalid_token,GET,repos,/repos/%{repo.id}/branches/master,403,,
passed,v2,public,public,unauthenticated,GET,repos,/repos/%{repo.id}/branches/master,401,,
passed,v2,private,public,with_permission,GET,repos,/repos,200,no,
passed,v2,private,public,without_permission,GET,repos,/repos,200,yes,
passed,v2,private,public,invalid_token,GET,repos,/repos,403,,
passed,v2,private,public,unauthenticated,GET,repos,/repos,401,,
passed,v2,private,public,with_permission,GET,repos,/repos/%{user.login},200,no,
passed,v2,private,public,without_permission,GET,repos,/repos/%{user.login},200,yes,
passed,v2,private,public,invalid_token,GET,repos,/repos/%{user.login},403,,
passed,v2,private,public,unauthenticated,GET,repos,/repos/%{user.login},401,,
passed,v2,private,public,with_permission,GET,repos,/repos/%{repo.id},200,no,
passed,v2,private,public,without_permission,GET,repos,/repos/%{repo.id},404,,
passed,v2,private,public,invalid_token,GET,repos,/repos/%{repo.id},403,,
passed,v2,private,public,unauthenticated,GET,repos,/repos/%{repo.id},401,,
passed,v2,private,public,with_permission,GET,repos,/repos/%{repo.id}/settings,200,no,
passed,v2,private,public,without_permission,GET,repos,/repos/%{repo.id}/settings,404,,
passed,v2,private,public,invalid_token,GET,repos,/repos/%{repo.id}/settings,403,,
passed,v2,private,public,unauthenticated,GET,repos,/repos/%{repo.id}/settings,401,,
passed,v2,private,public,with_permission,GET,repos,/repos/%{repo.id}/key,200,no,
passed,v2,private,public,without_permission,GET,repos,/repos/%{repo.id}/key,404,,
passed,v2,private,public,invalid_token,GET,repos,/repos/%{repo.id}/key,403,,
passed,v2,private,public,unauthenticated,GET,repos,/repos/%{repo.id}/key,401,,
passed,v2,private,public,with_permission,GET,repos,/repos/%{repo.id}/branches,200,no,
passed,v2,private,public,without_permission,GET,repos,/repos/%{repo.id}/branches,200,yes,
passed,v2,private,public,invalid_token,GET,repos,/repos/%{repo.id}/branches,403,,
passed,v2,private,public,unauthenticated,GET,repos,/repos/%{repo.id}/branches,401,,
passed,v2,private,public,with_permission,GET,repos,/repos/%{repo.id}/branches/master,200,no,
passed,v2,private,public,without_permission,GET,repos,/repos/%{repo.id}/branches/master,404,,
passed,v2,private,public,invalid_token,GET,repos,/repos/%{repo.id}/branches/master,403,,
passed,v2,private,public,unauthenticated,GET,repos,/repos/%{repo.id}/branches/master,401,,
passed,v2,private,public,with_permission,GET,repos,/repos/%{repo.id}/caches,200,no,
passed,v2,private,public,without_permission,GET,repos,/repos/%{repo.id}/caches,200,yes,
passed,v2,private,public,invalid_token,GET,repos,/repos/%{repo.id}/caches,403,,
passed,v2,private,public,unauthenticated,GET,repos,/repos/%{repo.id}/caches,401,,
passed,v2,private,public,with_permission,GET,repos,/repos/%{repo.slug},200,no,
passed,v2,private,public,without_permission,GET,repos,/repos/%{repo.slug},404,,
passed,v2,private,public,invalid_token,GET,repos,/repos/%{repo.slug},403,,
passed,v2,private,public,unauthenticated,GET,repos,/repos/%{repo.slug},401,,
passed,v2,private,public,with_permission,GET,repos,/repos/%{repo.slug}/builds,200,no,
passed,v2,private,public,without_permission,GET,repos,/repos/%{repo.slug}/builds,200,yes,
passed,v2,private,public,invalid_token,GET,repos,/repos/%{repo.slug}/builds,403,,
passed,v2,private,public,unauthenticated,GET,repos,/repos/%{repo.slug}/builds,401,,
passed,v2,private,public,with_permission,GET,repos,/repos/%{repo.slug}/builds?branches=master,200,no,
passed,v2,private,public,without_permission,GET,repos,/repos/%{repo.slug}/builds?branches=master,200,yes,
passed,v2,private,public,invalid_token,GET,repos,/repos/%{repo.slug}/builds?branches=master,403,,
passed,v2,private,public,unauthenticated,GET,repos,/repos/%{repo.slug}/builds?branches=master,401,,
passed,v2,private,public,with_permission,GET,repos,/repos/%{repo.slug}/builds?branches=,200,no,
passed,v2,private,public,without_permission,GET,repos,/repos/%{repo.slug}/builds?branches=,200,yes,
passed,v2,private,public,invalid_token,GET,repos,/repos/%{repo.slug}/builds?branches=,403,,
passed,v2,private,public,unauthenticated,GET,repos,/repos/%{repo.slug}/builds?branches=,401,,
passed,v2,private,public,with_permission,GET,repos,/repos/%{repo.slug}/builds/%{build.id},200,no,
passed,v2,private,public,without_permission,GET,repos,/repos/%{repo.slug}/builds/%{build.id},404,,
passed,v2,private,public,invalid_token,GET,repos,/repos/%{repo.slug}/builds/%{build.id},403,,
passed,v2,private,public,unauthenticated,GET,repos,/repos/%{repo.slug}/builds/%{build.id},401,,
passed,v2,private,public,with_permission,GET,repos,/repos/%{repo.slug}/key,200,no,
passed,v2,private,public,without_permission,GET,repos,/repos/%{repo.slug}/key,404,,
passed,v2,private,public,invalid_token,GET,repos,/repos/%{repo.slug}/key,403,,
passed,v2,private,public,unauthenticated,GET,repos,/repos/%{repo.slug}/key,401,,
passed,v2,private,public,with_permission,GET,repos,/repos/%{repo.slug}/branches,200,no,
passed,v2,private,public,without_permission,GET,repos,/repos/%{repo.slug}/branches,200,yes,
passed,v2,private,public,invalid_token,GET,repos,/repos/%{repo.slug}/branches,403,,
passed,v2,private,public,unauthenticated,GET,repos,/repos/%{repo.slug}/branches,401,,
passed,v2,private,public,with_permission,GET,repos,/repos/%{repo.id}/branches/master,200,no,
passed,v2,private,public,without_permission,GET,repos,/repos/%{repo.id}/branches/master,404,,
passed,v2,private,public,invalid_token,GET,repos,/repos/%{repo.id}/branches/master,403,,
passed,v2,private,public,unauthenticated,GET,repos,/repos/%{repo.id}/branches/master,401,,
passed,v2,private,private,with_permission,GET,repos,/repos,200,no,
passed,v2,private,private,without_permission,GET,repos,/repos,200,yes,
passed,v2,private,private,invalid_token,GET,repos,/repos,403,,
passed,v2,private,private,unauthenticated,GET,repos,/repos,401,,
passed,v2,private,private,with_permission,GET,repos,/repos/%{user.login},200,no,
passed,v2,private,private,without_permission,GET,repos,/repos/%{user.login},200,yes,
passed,v2,private,private,invalid_token,GET,repos,/repos/%{user.login},403,,
passed,v2,private,private,unauthenticated,GET,repos,/repos/%{user.login},401,,
passed,v2,private,private,with_permission,GET,repos,/repos/%{repo.id},200,no,
passed,v2,private,private,without_permission,GET,repos,/repos/%{repo.id},404,,
passed,v2,private,private,invalid_token,GET,repos,/repos/%{repo.id},403,,
passed,v2,private,private,unauthenticated,GET,repos,/repos/%{repo.id},401,,
passed,v2,private,private,with_permission,GET,repos,/repos/%{repo.id}/settings,200,no,
passed,v2,private,private,without_permission,GET,repos,/repos/%{repo.id}/settings,404,,
passed,v2,private,private,invalid_token,GET,repos,/repos/%{repo.id}/settings,403,,
passed,v2,private,private,unauthenticated,GET,repos,/repos/%{repo.id}/settings,401,,
passed,v2,private,private,with_permission,GET,repos,/repos/%{repo.id}/key,200,no,
passed,v2,private,private,without_permission,GET,repos,/repos/%{repo.id}/key,404,,
passed,v2,private,private,invalid_token,GET,repos,/repos/%{repo.id}/key,403,,
passed,v2,private,private,unauthenticated,GET,repos,/repos/%{repo.id}/key,401,,
passed,v2,private,private,with_permission,GET,repos,/repos/%{repo.id}/branches,200,no,
passed,v2,private,private,without_permission,GET,repos,/repos/%{repo.id}/branches,200,yes,
passed,v2,private,private,invalid_token,GET,repos,/repos/%{repo.id}/branches,403,,
passed,v2,private,private,unauthenticated,GET,repos,/repos/%{repo.id}/branches,401,,
passed,v2,private,private,with_permission,GET,repos,/repos/%{repo.id}/branches/master,200,no,
passed,v2,private,private,without_permission,GET,repos,/repos/%{repo.id}/branches/master,404,,
passed,v2,private,private,invalid_token,GET,repos,/repos/%{repo.id}/branches/master,403,,
passed,v2,private,private,unauthenticated,GET,repos,/repos/%{repo.id}/branches/master,401,,
passed,v2,private,private,with_permission,GET,repos,/repos/%{repo.id}/caches,200,no,
passed,v2,private,private,without_permission,GET,repos,/repos/%{repo.id}/caches,200,yes,
passed,v2,private,private,invalid_token,GET,repos,/repos/%{repo.id}/caches,403,,
passed,v2,private,private,unauthenticated,GET,repos,/repos/%{repo.id}/caches,401,,
passed,v2,private,private,with_permission,GET,repos,/repos/%{repo.slug},200,no,
passed,v2,private,private,without_permission,GET,repos,/repos/%{repo.slug},404,,
passed,v2,private,private,invalid_token,GET,repos,/repos/%{repo.slug},403,,
passed,v2,private,private,unauthenticated,GET,repos,/repos/%{repo.slug},401,,
passed,v2,private,private,with_permission,GET,repos,/repos/%{repo.slug}/builds,200,no,
passed,v2,private,private,without_permission,GET,repos,/repos/%{repo.slug}/builds,200,yes,
passed,v2,private,private,invalid_token,GET,repos,/repos/%{repo.slug}/builds,403,,
passed,v2,private,private,unauthenticated,GET,repos,/repos/%{repo.slug}/builds,401,,
passed,v2,private,private,with_permission,GET,repos,/repos/%{repo.slug}/builds?branches=master,200,no,
passed,v2,private,private,without_permission,GET,repos,/repos/%{repo.slug}/builds?branches=master,200,yes,
passed,v2,private,private,invalid_token,GET,repos,/repos/%{repo.slug}/builds?branches=master,403,,
passed,v2,private,private,unauthenticated,GET,repos,/repos/%{repo.slug}/builds?branches=master,401,,
passed,v2,private,private,with_permission,GET,repos,/repos/%{repo.slug}/builds?branches=,200,no,
passed,v2,private,private,without_permission,GET,repos,/repos/%{repo.slug}/builds?branches=,200,yes,
passed,v2,private,private,invalid_token,GET,repos,/repos/%{repo.slug}/builds?branches=,403,,
